Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666309907.309598,271.000000,0.000000,74.056401,1.705628,72.114543,1.749658,75.679300,1.667246,76.476819,1.674311,72.507507,1.683174,69.233002,1.759503,73.065441,1.673076,73.193289,1.696777,70.619230,1.698018,71.995431,1.697483,73.984544,1.627632,75.267729,1.737663,72.187315,1.680525,71.883646,1.695755,69.331668,1.739940,72.064573,1.745873,72.688749,1.636337,73.078813,1.688106,73.962104,1.710903,76.390362,1.600978,72.785658,1.629396,72.500281,1.770958,73.888643,1.721865,78.687841,1.654558,84.248608,1.699944
3666309907.409332,268.000000,0.000000,79.914568,1.669640,72.686845,1.593213,73.781581,1.732847,68.804291,1.737606,74.174550,1.707409,71.412694,1.688054,72.820418,1.670429,71.589952,1.664126,65.799254,1.685267,73.068707,1.664591,74.269323,1.721377,76.712755,1.689508,74.485514,1.685971,73.557805,1.624622,70.776093,1.675546,72.015524,1.655957,74.348785,1.583908,68.161816,1.628879,73.568769,1.686869,77.703871,1.560386,75.172649,1.615613,74.907464,1.656344,75.602649,1.693568,82.103316,1.519457,75.548723,1.597764
3666309907.509066,268.000000,0.000000,80.296525,1.711415,78.505364,1.668395,78.515097,1.747587,75.498466,1.686215,73.964945,1.739466,77.024305,1.713859,74.710546,1.693534,71.347057,1.693608,66.139329,1.679762,75.080311,1.737677,77.026151,1.686693,73.627241,1.705856,75.507109,1.710814,74.635681,1.651603,69.858054,1.736516,68.543291,1.725177,75.099687,1.669154,72.221541,1.611304,79.729242,1.624227,72.567581,1.669897,72.348978,1.593632,72.159917,1.615902,77.802058,1.701727,73.661731,1.661894,80.116703,1.693161
3666309907.608799,269.000000,0.000000,85.673088,1.669385,75.173345,1.653201,74.512983,1.679738,69.591793,1.753269,75.557712,1.631583,73.343043,1.707251,76.884961,1.714628,75.753733,1.768736,70.806263,1.695530,71.365423,1.666259,71.233036,1.738598,71.800506,1.669464,74.162324,1.723173,70.338132,1.648094,72.037568,1.733096,67.525463,1.709847,78.116486,1.710161,69.398878,1.717776,72.493028,1.663935,76.639718,1.653673,73.048010,1.669623,73.326206,1.679276,74.873738,1.738212,72.066071,1.608111,74.938872,1.766694
3666309907.709529,270.000000,0.000000,86.165105,1.641152,76.060860,1.656823,84.822318,1.720856,74.779425,1.742353,69.251297,1.723944,71.722420,1.613424,72.793826,1.670081,82.165495,1.705170,73.150914,1.754553,73.205851,1.677609,79.021772,1.698103,71.976933,1.650713,69.216260,1.743503,69.859662,1.594642,71.722081,1.771990,70.459738,1.716529,77.170303,1.672427,71.184818,1.730299,73.635469,1.752468,74.228033,1.596835,75.694867,1.683892,72.047261,1.735658,74.431070,1.693073,74.652155,1.651228,69.098658,1.676352
3666309907.809262,270.000000,0.000000,85.669634,1.721740,79.168191,1.659114,77.765244,1.711959,75.338854,1.691358,70.332968,1.687311,77.945690,1.679214,75.938021,1.694167,76.766635,1.615399,77.880501,1.687979,75.518044,1.647791,72.242289,1.684307,73.648939,1.636577,72.999451,1.668450,73.905490,1.669683,72.636746,1.711960,69.865740,1.683896,77.717204,1.668282,73.365252,1.742460,73.676925,1.624638,81.823202,1.684111,68.966909,1.601692,74.306743,1.750248,76.066221,1.700075,81.267392,1.669053,72.277740,1.671737
3666309907.908996,271.000000,0.000000,80.641791,1.617980,71.103415,1.635644,75.195803,1.667635,76.883668,1.762766,72.283522,1.653323,73.973455,1.706492,79.150144,1.692786,71.210527,1.717447,71.411422,1.739659,69.311533,1.670923,71.675555,1.757062,74.897800,1.718326,71.542685,1.693437,71.400380,1.705105,71.290203,1.739831,73.639347,1.675590,75.383513,1.626168,78.643518,1.647682,69.377239,1.687343,73.238398,1.674763,71.477476,1.585377,74.145530,1.701570,71.770802,1.730141,76.411184,1.720401,78.163705,1.637622
3666309908.008781,271.000000,0.000000,76.764908,1.607574,77.605066,1.689088,74.633262,1.668868,72.454296,1.650580,74.554352,1.727673,70.921260,1.689190,75.982863,1.731809,76.265021,1.666347,67.593601,1.655470,74.974360,1.680674,74.571446,1.667960,71.050319,1.715632,64.292505,1.670543,73.918837,1.666322,72.470757,1.702626,75.700794,1.725894,72.742093,1.694052,75.003524,1.701293,72.791765,1.636033,79.491447,1.655224,71.734524,1.650708,72.561714,1.679531,75.872997,1.732709,74.295280,1.672988,76.106599,1.617449
3666309908.109492,271.000000,0.000000,74.243460,1.654937,79.017873,1.686324,76.674609,1.677905,74.111843,1.658544,74.763421,1.654587,73.937378,1.661659,73.108514,1.594950,74.035356,1.668459,74.730660,1.641559,68.499870,1.628102,76.029988,1.688895,69.872550,1.659874,70.550848,1.664437,73.713569,1.707196,75.479612,1.701002,74.045509,1.706079,74.829320,1.626986,76.399061,1.707920,74.925506,1.661712,72.490538,1.596548,74.327121,1.614156,71.525882,1.683944,73.389378,1.747549,76.647709,1.667463,75.599299,1.680296
3666309908.209193,272.000000,0.000000,72.953175,1.703277,76.729029,1.667782,84.961926,1.735930,72.086679,1.708338,71.816443,1.707604,67.818375,1.747719,77.041136,1.677072,70.803557,1.725654,71.250588,1.638178,71.368142,1.694064,71.770595,1.705031,74.218418,1.649592,73.684733,1.705437,75.192272,1.614344,71.590562,1.731893,70.999169,1.721839,76.079039,1.610108,71.454428,1.695138,72.828453,1.706536,75.518907,1.607504,77.274336,1.593217,75.463457,1.672647,74.621547,1.742172,75.643442,1.566246,77.962406,1.722029
