Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3666310308.625505,271.000000,0.000000,77.572271,1.719992,77.896225,1.678404,76.394620,1.644803,75.198134,1.753580,72.453998,1.717114,71.203578,1.734984,72.537016,1.684514,75.404819,1.703110,77.081744,1.734939,72.908892,1.679200,73.551255,1.718239,78.569504,1.756755,71.920784,1.696906,72.816039,1.689984,73.510385,1.704059,71.348602,1.724691,74.889091,1.691059,70.912625,1.716911,78.652714,1.727305,79.462713,1.584505,69.889821,1.681857,74.160268,1.682022,78.549242,1.694516,81.162975,1.732396,83.269689,1.734693
3666310308.725238,271.000000,0.000000,74.974986,1.630554,79.732585,1.657715,78.019254,1.654118,74.208296,1.673025,80.119531,1.736927,68.884525,1.745451,69.384628,1.757412,76.598396,1.687868,74.655438,1.723343,69.968435,1.725739,71.484273,1.731725,72.329490,1.707211,70.325013,1.698992,73.044619,1.690907,79.176844,1.684301,72.723237,1.679462,74.192929,1.678617,75.299588,1.673369,79.384265,1.700508,76.020477,1.677500,74.186322,1.704614,77.086668,1.667380,75.433181,1.583220,77.816563,1.650844,76.561732,1.754931
3666310308.824971,266.000000,0.000000,74.059583,1.652059,80.716449,1.648518,74.097788,1.702586,72.765839,1.707000,74.148359,1.716994,71.681422,1.692424,73.151108,1.762345,76.209806,1.683509,72.651054,1.691613,73.145277,1.699316,72.233898,1.739342,72.164754,1.750435,69.833322,1.742211,77.303833,1.700859,73.063311,1.745934,72.649425,1.778448,72.030307,1.627860,71.728497,1.680111,76.874201,1.773326,74.429938,1.698109,68.348086,1.641773,78.774358,1.694125,86.768072,1.753933,73.501650,1.668986,77.885346,1.683827
3666310308.926303,269.000000,0.000000,78.696497,1.738049,83.719115,1.679222,76.769394,1.747054,73.626671,1.680183,75.600965,1.727266,71.233523,1.750217,75.731862,1.707227,70.946598,1.685286,71.336146,1.690195,76.902659,1.702607,77.358742,1.804218,75.544580,1.682310,74.645869,1.696097,70.903940,1.702229,72.131197,1.749371,70.371819,1.692096,71.715356,1.656873,75.019566,1.663306,71.826882,1.698213,76.315842,1.688863,68.431797,1.652064,81.841955,1.689149,72.783519,1.689658,80.495816,1.625513,81.518513,1.681241
3666310309.026447,270.000000,0.000000,77.086223,1.630172,74.018432,1.737147,81.157347,1.678359,73.654784,1.707691,72.604384,1.726589,70.028959,1.695994,76.553078,1.683104,81.560592,1.719219,73.142909,1.739279,67.658467,1.726999,76.641901,1.704785,75.821111,1.738002,71.683763,1.690341,77.812294,1.619716,74.616813,1.725758,72.019822,1.700962,75.513474,1.601919,70.088152,1.639097,69.655053,1.668862,78.878465,1.719187,76.591791,1.662648,78.431358,1.745290,74.870544,1.710823,83.977858,1.655095,75.440737,1.733107
3666310309.126299,270.000000,0.000000,74.612813,1.651733,80.011212,1.752889,74.553449,1.685580,75.279088,1.773680,78.205371,1.734747,74.701010,1.696939,74.851434,1.660332,73.874212,1.722517,68.410914,1.675848,75.156353,1.695755,76.547110,1.757735,69.291298,1.735419,70.384568,1.675409,73.442068,1.742754,72.639076,1.694102,75.821790,1.719539,76.175450,1.656233,68.951160,1.682192,71.756348,1.810811,82.992924,1.637167,75.982948,1.658253,71.445129,1.745925,72.400972,1.717085,75.269307,1.670427,85.000089,1.732535
3666310309.226067,270.000000,0.000000,71.879631,1.696391,75.267313,1.669807,79.090980,1.635474,75.397912,1.679749,74.424952,1.666739,77.552177,1.799230,74.612135,1.649665,78.454814,1.621738,70.236400,1.714995,76.667990,1.661909,72.920474,1.715820,74.694584,1.733364,69.185705,1.709942,74.223162,1.725092,72.638090,1.704763,73.241331,1.697535,73.829290,1.607605,74.995202,1.704747,78.866007,1.674231,80.305940,1.645391,70.315666,1.632739,75.851577,1.704397,76.630776,1.713058,77.922380,1.626795,76.829820,1.656394
3666310309.325768,271.000000,0.000000,86.555685,1.675413,81.047955,1.689641,84.591755,1.717594,69.682726,1.766042,78.429165,1.742234,71.332301,1.735751,74.298346,1.763481,71.564159,1.733740,75.881573,1.795557,83.758360,1.737047,76.981457,1.704464,76.332780,1.717051,74.351417,1.767062,72.898525,1.686241,74.445865,1.685551,75.317769,1.727393,72.020578,1.700866,72.491776,1.702075,77.626272,1.758101,76.883920,1.657797,73.343785,1.645834,71.466492,1.752701,72.332466,1.690888,76.865781,1.651702,73.475993,1.676345
3666310309.426497,271.000000,0.000000,79.187732,1.708210,79.358800,1.750755,79.636905,1.741897,79.004039,1.697028,69.241476,1.669576,72.661679,1.690438,77.823262,1.656338,72.228524,1.710711,72.974378,1.651935,73.889094,1.766673,70.999165,1.740728,70.412220,1.640079,73.486765,1.681677,73.600138,1.645731,69.030633,1.671617,74.061518,1.734647,78.368152,1.642111,71.670217,1.684692,73.434983,1.646761,80.208927,1.680145,74.348086,1.589023,76.772452,1.658580,69.349974,1.742741,80.092384,1.769433,76.199655,1.698928
3666310309.526242,272.000000,0.000000,74.350572,1.673001,71.527628,1.645714,78.595963,1.659456,72.931320,1.704683,77.800431,1.710089,71.364720,1.705330,79.263340,1.784545,74.040134,1.722021,69.451026,1.707625,67.877148,1.701544,76.574213,1.772936,77.055861,1.685620,73.231868,1.647574,76.665433,1.655487,67.011857,1.714335,73.781696,1.700295,77.680482,1.693104,76.645230,1.605549,74.083447,1.712753,75.737641,1.666607,69.402078,1.666868,69.003594,1.736965,76.009657,1.743982,71.824686,1.625674,79.100478,1.737935
