Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3683668443.487821,0.000000,63.063732,0.214403,62.067554,0.163900,61.840749,0.149617,52.057847,0.184514,54.076912,0.109841,50.006863,0.263888,53.155032,0.043739,65.062824,0.050629,49.881905,0.189269,57.832401,0.288746,70.573953,0.071432,61.573955,0.225917,58.206169,0.229565,56.761136,-0.166241,56.187378,0.161207,56.222067,0.021916,55.703554,-0.096559,60.307681,0.048174,63.811618,-0.132563,58.324697,-0.151555,54.088920,-0.114261,64.521050,-0.152443,58.965744,-0.213898,56.300867,-0.258665,62.213773,-0.244010,57.876923,-0.364176,59.601817,-0.342035,53.823218,-0.319874,51.529391,-0.362878,69.257295,-0.286369,61.262123,-0.215301,58.993491,-0.205207
3683668443.588504,0.000000,70.235121,0.181246,67.230994,0.191752,66.067067,0.185298,56.122752,0.154233,53.883498,0.156871,51.839566,0.280528,53.045181,0.060101,70.655380,0.115855,49.522624,0.152511,57.751599,0.256509,64.647984,0.093612,56.697002,0.266062,57.388783,0.266387,57.720143,-0.109127,59.055762,0.173296,55.405420,0.052386,54.921505,-0.141441,57.502330,0.062702,64.423231,-0.117489,57.464812,-0.191791,53.747723,-0.099781,64.629090,-0.146719,61.335003,-0.194573,58.381099,-0.257582,64.617714,-0.225268,57.573329,-0.326228,59.922033,-0.348259,49.811710,-0.278010,49.655547,-0.280326,72.070010,-0.175840,60.298779,-0.184911,55.393784,-0.252693
3683668443.688402,0.000000,63.852067,0.178809,64.262090,0.201609,65.012087,0.168165,54.912045,0.132076,57.270855,0.128205,52.628340,0.268136,56.996523,0.001742,66.181467,0.179170,49.983815,0.156579,58.420757,0.237002,68.783955,0.044613,57.836412,0.222406,56.338065,0.216463,58.244145,-0.150453,57.418502,0.147076,58.798287,0.125702,55.652665,-0.144212,56.338286,0.063970,63.434374,-0.074295,57.922546,-0.201221,52.183868,-0.112215,63.359600,-0.193274,62.940133,-0.169143,58.495468,-0.303697,65.340160,-0.171917,58.998785,-0.371419,59.877316,-0.371206,52.886606,-0.347242,51.451810,-0.365737,70.214430,-0.317523,56.022257,-0.191261,58.998630,-0.219405
3683668443.788833,0.000000,68.028281,0.262713,70.705617,0.251389,70.246913,0.265851,58.187440,0.240022,58.773743,0.214867,57.051741,0.362785,60.754379,0.122701,71.969283,0.175593,52.014208,0.253258,64.766918,0.351751,73.983926,0.166841,59.698521,0.293559,63.073996,0.304514,61.915058,-0.089706,60.612475,0.223726,61.850815,0.099476,60.090599,-0.062486,61.244767,0.154384,71.422622,-0.113092,59.559528,-0.093530,56.102478,-0.015307,74.964910,-0.032707,68.571240,-0.086677,65.981613,-0.213129,72.912640,-0.145771,64.663306,-0.300422,64.793855,-0.264007,56.815781,-0.201349,56.882754,-0.279727,78.345425,-0.080216,64.572495,-0.108946,66.492086,-0.164731
3683668443.888855,0.000000,71.471693,0.274192,68.169184,0.346739,71.644787,0.226712,58.643126,0.326642,60.687870,0.210647,54.034519,0.293748,59.980146,0.128243,68.891684,0.257810,54.535674,0.247450,63.311359,0.390671,75.891581,0.227325,58.324721,0.300565,60.504585,0.317297,61.072679,0.004266,57.221360,0.259638,61.762720,0.159050,66.677650,-0.114676,60.252177,0.172241,72.801587,0.000930,63.116810,-0.084734,56.472712,-0.031838,68.076096,-0.024548,67.481042,-0.049339,62.009017,-0.185625,69.643943,-0.111685,63.406192,-0.243732,66.621030,-0.300696,55.338188,-0.260124,54.044206,-0.253932,80.974214,-0.182870,63.784856,-0.126147,61.506168,-0.132976
3683668443.989614,0.000000,72.173161,0.347017,68.727747,0.254192,72.150501,0.227632,59.869493,0.285177,61.627726,0.180370,55.255366,0.329477,59.497747,0.141248,76.141446,0.217805,55.312592,0.219687,62.552650,0.390168,73.470520,0.183485,64.453221,0.330490,63.290868,0.323831,61.845891,-0.025409,66.317545,0.240130,60.015630,0.156443,58.705230,-0.049588,63.029920,0.134385,73.043969,-0.045075,61.210868,-0.109641,56.836768,-0.030317,66.444085,-0.081220,69.215089,-0.099410,62.399831,-0.239608,68.238874,-0.109187,65.404420,-0.265788,63.764049,-0.292622,56.568734,-0.219926,58.834174,-0.219923,75.324898,-0.141655,63.421193,-0.121649,60.768291,-0.154185
3683668444.090120,0.000000,71.653196,0.226359,70.606793,0.301682,68.891304,0.346558,59.766054,0.179523,59.973142,0.223361,53.650473,0.347454,58.214969,0.099258,74.083545,0.206803,53.080875,0.222372,62.059294,0.315114,73.948732,0.206590,59.953919,0.295413,60.278009,0.270968,63.168097,-0.099441,61.363740,0.237411,58.862632,0.106394,58.872382,-0.081209,60.204564,0.149437,70.735323,-0.003010,62.868819,-0.146430,54.266303,-0.046760,70.127903,-0.073928,65.007202,-0.049999,63.627638,-0.230638,67.372568,-0.068386,62.486680,-0.315393,66.524754,-0.276272,55.125987,-0.275139,57.525370,-0.243557,78.943055,-0.202160,63.318771,-0.109660,60.893704,-0.166729
3683668444.190051,0.000000,74.076902,0.240497,73.773456,0.335588,74.654312,0.239457,58.134657,0.277374,59.117399,0.228337,57.009887,0.349547,59.616178,0.151404,69.089682,0.119975,53.609982,0.298181,64.201345,0.332763,77.627477,0.098106,63.420954,0.371065,61.615544,0.293512,60.521367,-0.064584,62.879992,0.275209,66.083200,0.160161,59.997581,-0.092798,61.890643,0.155007,75.632889,-0.010458,60.148281,-0.064146,56.246032,-0.018140,66.527948,-0.113300,68.155975,-0.100294,60.650141,-0.235149,70.653727,-0.111344,60.946510,-0.225255,63.334749,-0.291163,55.826871,-0.180082,56.792774,-0.204160,75.298067,-0.237735,64.077646,-0.139011,62.675604,-0.122712
3683668444.290767,0.000000,72.004013,0.516999,70.404073,0.437998,77.250038,0.436296,60.238884,0.421397,60.394062,0.386535,54.491327,0.526171,61.957370,0.332436,71.512269,0.374764,53.056366,0.413216,59.129862,0.526600,77.231129,0.367289,62.309379,0.451720,60.730773,0.439718,63.507355,0.117710,59.977704,0.428268,59.502732,0.353214,63.707251,0.068200,64.425549,0.352512,73.290575,0.183259,62.952555,0.041115,58.657796,0.124360,72.695215,0.095589,71.711590,0.071845,63.426104,-0.036995,71.839165,0.099152,62.767466,-0.093723,64.945607,-0.116983,57.065853,-0.035243,57.246933,-0.073263,73.878482,-0.037203,64.200891,0.061766,67.534417,0.035910
3683668444.390503,0.000000,73.492619,0.429935,69.386199,0.425140,73.206048,0.408688,58.002009,0.374407,60.160061,0.363368,55.819236,0.448540,57.197918,0.264682,72.365997,0.319945,54.286056,0.368423,59.964642,0.504096,76.940971,0.300258,62.017070,0.423388,64.330383,0.397670,58.433208,0.069254,62.597006,0.357567,61.292989,0.242886,60.248625,0.067169,62.556726,0.300353,70.602425,0.111419,63.277857,0.019186,55.566685,0.064292,71.144206,0.092784,66.614502,0.063447,62.601773,-0.041055,71.462378,0.067782,57.872685,-0.142788,61.314668,-0.100439,55.780984,-0.070355,56.881776,-0.119660,74.095659,-0.079605,63.313797,0.022303,62.523881,0.041920
