Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3683668125.899257,0.000000,16.125118,0.858158,15.544794,0.853394,15.140815,0.855008,13.961510,0.644648,13.859755,0.613213,11.209721,0.691777,13.816105,0.513588,16.241836,0.787037,10.644439,0.589661,11.303088,0.851935,17.251656,0.778151,11.320024,0.820850,11.140309,0.810573,14.320886,0.288395,11.103056,0.755591,11.321633,0.701411,13.983756,0.251684,11.576501,0.655149,16.457389,0.575061,14.521866,0.219903,10.817025,0.320097,16.068436,0.523450,15.993874,0.496619,14.393934,0.147845,16.190095,0.469722,14.276909,0.075191,14.176492,0.084746,10.702078,0.166751,10.902128,0.145890,17.857078,0.357064,11.935538,0.427750,12.060578,0.375972
3683668126.000771,0.000000,15.819158,0.813393,15.403801,0.793571,15.693614,0.799683,13.760122,0.616611,13.833305,0.575281,11.122883,0.674477,13.575953,0.500408,16.586421,0.711426,10.599829,0.584808,11.587788,0.826137,17.576265,0.683695,11.432738,0.790811,11.616555,0.798980,14.123236,0.257325,11.402957,0.718987,11.557218,0.646678,13.723138,0.246430,11.751040,0.627163,16.002738,0.520265,14.172270,0.206147,11.131754,0.321186,15.882137,0.463796,15.773329,0.425307,14.080068,0.145260,16.325888,0.381060,13.883314,0.067337,14.170908,0.068990,10.795493,0.163908,10.772656,0.132433,17.914092,0.297703,12.396069,0.381469,12.194821,0.362558
3683668126.101337,0.000000,16.123410,0.775603,15.636170,0.800443,15.469976,0.792707,13.584944,0.640888,13.378856,0.608851,11.304798,0.704913,13.181100,0.510051,16.126224,0.702904,10.715939,0.605940,11.747696,0.836377,17.116216,0.719029,11.580859,0.810908,11.563617,0.792315,14.083585,0.267350,11.330137,0.739180,11.758111,0.662974,13.882542,0.263414,11.736531,0.619681,15.959156,0.519880,14.123257,0.224798,10.981730,0.311880,15.662275,0.481539,15.683640,0.446890,14.143489,0.160052,15.847875,0.408985,13.856577,0.084741,13.962551,0.081983,11.053500,0.179482,10.981524,0.164468,17.859223,0.298494,12.468438,0.401319,12.397558,0.366608
3683668126.201003,0.000000,16.696683,0.943459,16.308909,0.923712,16.502335,0.937445,14.882898,0.766930,14.786452,0.730178,12.064459,0.809545,14.438744,0.627681,17.341237,0.853634,11.364081,0.706676,12.304571,0.943325,18.295050,0.850943,12.420056,0.917069,12.098468,0.921040,15.312444,0.374701,11.949965,0.846163,12.107253,0.766857,15.166329,0.393875,12.451907,0.744283,16.722342,0.666965,15.376817,0.338973,11.858325,0.423340,16.644885,0.609130,16.215826,0.580962,15.244153,0.283168,17.327642,0.529525,15.145050,0.193100,15.099490,0.190858,11.718389,0.286886,11.820531,0.257543,18.818837,0.436850,13.130666,0.504226,13.134943,0.480608
3683668126.300960,0.000000,16.942376,0.907919,16.434308,0.916358,16.522701,0.930259,14.706942,0.751652,14.916548,0.721018,12.073410,0.783621,14.876428,0.619293,17.201451,0.838690,11.549929,0.689369,12.386332,0.938198,18.150661,0.846286,12.159086,0.886206,12.107525,0.907295,15.560634,0.371503,11.841914,0.836055,12.225876,0.766951,15.601773,0.367715,12.306876,0.731356,16.875985,0.668230,15.642922,0.322064,11.694014,0.416431,16.710295,0.613381,16.463150,0.565464,15.195800,0.276620,16.942654,0.552743,15.051616,0.195901,15.165465,0.178982,11.716951,0.269765,11.642904,0.245455,19.128569,0.438875,13.317436,0.495346,13.367266,0.475422
3683668126.402744,0.000000,16.397620,0.925098,16.040549,0.925837,16.306343,0.910828,15.010861,0.751728,14.801603,0.715325,12.096488,0.780644,14.913673,0.589011,17.397099,0.856295,11.306579,0.695446,12.291459,0.918986,18.415261,0.857592,12.232034,0.915909,12.076234,0.902727,15.635335,0.349730,11.917660,0.827445,12.081058,0.764821,15.223612,0.353777,12.304161,0.735262,17.103110,0.654733,15.550124,0.305930,11.830392,0.403907,16.830301,0.627035,16.396055,0.583605,15.387223,0.256862,17.251840,0.519875,15.601934,0.181257,15.452165,0.162408,11.380085,0.259346,11.568826,0.241073,19.320018,0.412900,13.282045,0.487314,13.116198,0.481202
3683668126.502697,0.000000,16.782412,0.926499,16.190452,0.926253,16.182973,0.941098,14.567857,0.777459,14.588409,0.743842,12.129652,0.826394,14.528323,0.628603,17.293090,0.872292,11.408765,0.730632,12.338188,0.955067,17.839422,0.881469,12.269392,0.906130,12.296495,0.904837,15.521842,0.406233,11.797853,0.850469,12.323738,0.792685,15.343284,0.410679,12.438157,0.759013,17.041335,0.702059,15.242839,0.366580,11.837794,0.451376,16.605997,0.627468,16.554592,0.583659,14.737932,0.295389,17.169360,0.543575,15.323482,0.230232,15.280617,0.208384,11.521489,0.305109,11.661046,0.276305,19.023617,0.454127,13.214904,0.525656,13.299780,0.499550
3683668126.602548,0.000000,16.755836,0.911564,16.647782,0.918122,16.859436,0.911541,14.393809,0.756616,14.389327,0.718832,12.051961,0.832014,14.422000,0.627023,17.148618,0.841320,11.538091,0.732298,12.526119,0.956487,18.103944,0.833027,12.538581,0.928982,12.440848,0.916301,15.124870,0.402565,12.191051,0.855898,12.304367,0.787720,14.651440,0.388758,12.555338,0.753837,17.350981,0.651091,14.873272,0.355766,11.822983,0.452891,16.778280,0.617382,16.323673,0.560009,15.028065,0.292500,17.048252,0.522312,14.799313,0.220291,15.114563,0.201478,11.870310,0.277991,12.082591,0.272533,18.062746,0.404970,13.224750,0.484895,13.299265,0.454487
3683668126.702493,0.000000,17.558944,1.017845,17.117617,1.030378,17.146488,1.044691,15.462236,0.828664,15.289284,0.813519,12.483127,0.903726,15.229476,0.726411,18.108826,0.968152,11.812769,0.801790,12.607845,1.047622,18.692449,0.976492,12.643288,1.004810,12.392557,0.986580,16.233053,0.489489,12.258270,0.937290,12.476339,0.879363,15.980829,0.479161,12.510394,0.853212,17.830829,0.789331,16.012048,0.444364,12.156443,0.527858,17.049800,0.735320,17.013323,0.688428,15.869735,0.363194,17.682780,0.653871,15.967559,0.315322,15.653711,0.278749,12.275077,0.379558,12.231363,0.352326,19.506602,0.551114,13.366690,0.599242,13.466381,0.581626
3683668126.802630,0.000000,17.807945,1.031101,17.202137,1.060804,17.103471,1.061665,15.386062,0.873494,15.467660,0.842397,12.564909,0.921348,15.128136,0.738820,17.696594,0.990697,11.838757,0.816205,12.762381,1.062757,18.950414,1.002793,12.654198,1.042673,12.455150,1.026151,16.380012,0.519574,12.434944,0.966414,12.586472,0.903346,15.752328,0.505252,12.717191,0.868837,17.615516,0.800841,15.888367,0.488577,11.960241,0.539628,17.504944,0.755320,17.008578,0.721823,16.035019,0.391017,17.930507,0.672990,16.028159,0.316971,16.019766,0.320476,12.067333,0.394593,12.181842,0.354355,18.901205,0.577497,13.482356,0.618496,13.514786,0.589194
