Time,Angle (A),BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha)
3674770088.297698,359.000000,0.508000,1.762180,0.249469,1.748091,0.299964,1.716009,0.384932,1.678382,0.472442,1.720265,0.519214,1.671165,0.563297,1.712444,0.671775,1.613418,0.708329,1.721235,0.753929,1.664677,0.803345,1.686346,0.910910,1.675513,0.954430,1.709238,0.999873,1.699996,1.100566,1.684736,1.141760,1.665369,1.179238,1.686123,1.286684,1.687232,1.364199,1.675570,1.417303,1.664485,1.444973,1.685359,1.537183,1.672007,1.580138,1.751930,1.656322,1.696702,1.737021,1.807816,1.792874
3674770088.397689,359.000000,0.508000,1.762180,0.249469,1.748091,0.299964,1.716009,0.384932,1.678382,0.472442,1.720265,0.519214,1.671165,0.563297,1.712444,0.671775,1.613418,0.708329,1.721235,0.753929,1.664677,0.803345,1.686346,0.910910,1.675513,0.954430,1.709238,0.999873,1.699996,1.100566,1.684736,1.141760,1.665369,1.179238,1.686123,1.286684,1.687232,1.364199,1.675570,1.417303,1.664485,1.444973,1.685359,1.537183,1.672007,1.580138,1.751930,1.656322,1.696702,1.737021,1.807816,1.792874
3674770088.497724,359.000000,0.508000,1.762180,0.249469,1.748091,0.299964,1.716009,0.384932,1.678382,0.472442,1.720265,0.519214,1.671165,0.563297,1.712444,0.671775,1.613418,0.708329,1.721235,0.753929,1.664677,0.803345,1.686346,0.910910,1.675513,0.954430,1.709238,0.999873,1.699996,1.100566,1.684736,1.141760,1.665369,1.179238,1.686123,1.286684,1.687232,1.364199,1.675570,1.417303,1.664485,1.444973,1.685359,1.537183,1.672007,1.580138,1.751930,1.656322,1.696702,1.737021,1.807816,1.792874
3674770088.598758,359.000000,0.508000,1.762180,0.249469,1.748091,0.299964,1.716009,0.384932,1.678382,0.472442,1.720265,0.519214,1.671165,0.563297,1.712444,0.671775,1.613418,0.708329,1.721235,0.753929,1.664677,0.803345,1.686346,0.910910,1.675513,0.954430,1.709238,0.999873,1.699996,1.100566,1.684736,1.141760,1.665369,1.179238,1.686123,1.286684,1.687232,1.364199,1.675570,1.417303,1.664485,1.444973,1.685359,1.537183,1.672007,1.580138,1.751930,1.656322,1.696702,1.737021,1.807816,1.792874
3674770088.699497,359.000000,0.508000,1.761819,2.281997,1.747855,2.149532,1.760993,1.982488,1.724378,1.885822,1.709719,1.721910,1.741590,1.572685,1.690613,1.431278,1.740781,1.274745,1.617072,1.148905,1.640347,1.016160,1.762097,0.879351,1.646099,0.794499,1.667326,0.635339,1.733933,0.423668,1.673179,0.312219,1.752524,0.198583,1.718662,0.004629,1.663571,-0.148206,1.691334,-0.277180,1.655296,-0.445937,1.731163,-0.526937,1.661058,-0.633074,1.725764,-0.794867,1.799283,-0.928748,1.758505,-1.079008
3674770088.799223,359.000000,0.544000,1.753899,0.419020,1.740777,0.378862,1.689790,0.424936,1.734339,0.429632,1.712936,0.426159,1.662557,0.449690,1.701047,0.471306,1.729237,0.473506,1.760372,0.521539,1.644862,0.512000,1.632109,0.472811,1.694731,0.465204,1.670482,0.504247,1.668010,0.543670,1.725017,0.536443,1.654992,0.523267,1.650212,0.579023,1.726279,0.554652,1.768055,0.576632,1.702681,0.594758,1.658232,0.579341,1.709705,0.613470,1.754426,0.596091,1.679491,0.619945,1.788458,0.620903
3674770088.898955,359.000000,0.484000,1.778870,0.405469,1.736270,0.426464,1.744537,0.415904,1.746068,0.438657,1.711469,0.462005,1.708505,0.430059,1.746030,0.422551,1.651838,0.443253,1.750562,0.492556,1.685504,0.480876,1.701723,0.508736,1.675158,0.507963,1.661031,0.501266,1.660259,0.543354,1.721907,0.553703,1.637318,0.537625,1.685775,0.532004,1.733600,0.571544,1.705515,0.623753,1.694027,0.615945,1.704422,0.581912,1.745475,0.600911,1.680378,0.625669,1.712123,0.624397,1.777422,0.597601
3674770088.999016,359.000000,0.480000,1.766161,0.335221,1.756096,0.357326,1.743068,0.391949,1.770982,0.414367,1.662491,0.426157,1.740948,0.421985,1.711561,0.431758,1.651455,0.435593,1.725223,0.461386,1.692552,0.466550,1.615396,0.446371,1.731016,0.424841,1.589135,0.468374,1.631117,0.504761,1.724487,0.522462,1.619923,0.502028,1.715676,0.520326,1.729009,0.544015,1.663628,0.568721,1.694696,0.577706,1.652668,0.574367,1.777922,0.561325,1.729863,0.594167,1.692972,0.586925,1.800486,0.570157
3674770089.098766,359.000000,0.456000,1.756314,0.349844,1.761960,0.338455,1.681265,0.410073,1.741397,0.383620,1.724736,0.431718,1.647050,0.401724,1.682357,0.425210,1.694843,0.465278,1.667081,0.489555,1.681236,0.485221,1.679574,0.483649,1.742543,0.434439,1.604805,0.444920,1.650904,0.490417,1.709254,0.518820,1.709651,0.516183,1.669676,0.527587,1.793795,0.575782,1.693428,0.591933,1.669899,0.566452,1.685270,0.546621,1.836181,0.534829,1.699192,0.570492,1.711208,0.554440,1.769120,0.619155
3674770089.199465,359.000000,0.524000,1.788330,0.389906,1.720746,0.403948,1.748353,0.386756,1.704003,0.393838,1.727348,0.408734,1.761371,0.427569,1.727193,0.459391,1.710644,0.461307,1.686589,0.429842,1.723140,0.422314,1.764175,0.467826,1.660661,0.511743,1.705747,0.545944,1.698313,0.459614,1.620709,0.525089,1.722301,0.514236,1.689121,0.500633,1.622237,0.533643,1.680934,0.519417,1.696328,0.531907,1.748649,0.540290,1.648942,0.591575,1.721898,0.580511,1.770357,0.576821,1.756298,0.632995
