Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3683668246.110954,0.000000,23.569688,0.325932,22.922206,0.326709,23.202387,0.305730,19.496660,0.249153,19.985054,0.215083,17.621885,0.303336,19.960430,0.105268,23.863968,0.250701,16.997846,0.191404,18.689009,0.367255,24.907676,0.212225,18.850265,0.345356,18.461495,0.332141,20.826265,-0.092087,18.497897,0.255775,18.488920,0.206143,20.618577,-0.122040,18.802707,0.168613,23.254767,0.039642,20.528130,-0.132336,17.589959,-0.091097,23.297785,0.035359,22.636709,-0.020217,21.052013,-0.213172,23.980650,-0.063943,20.651728,-0.283693,21.334497,-0.310842,17.203948,-0.261721,17.370401,-0.273676,25.781151,-0.119062,19.275096,-0.079744,19.479117,-0.102491
3683668246.210812,0.000000,23.696193,0.258202,23.727790,0.273614,22.673492,0.241131,19.291439,0.196767,19.134995,0.172663,17.519492,0.320709,19.335290,0.090887,23.869348,0.174158,16.839863,0.199431,19.649392,0.339843,24.960927,0.151259,19.286544,0.320166,18.978912,0.292272,20.099679,-0.128112,18.701991,0.231357,19.138730,0.173696,19.930635,-0.152764,19.025424,0.136350,23.389415,-0.014097,20.022386,-0.154707,17.578336,-0.066834,22.850844,-0.081262,22.150176,-0.126622,19.791515,-0.243631,22.530802,-0.158355,19.867122,-0.314671,20.297096,-0.333644,17.491573,-0.228185,17.631706,-0.248614,25.436181,-0.221097,20.022963,-0.092019,19.899962,-0.133533
3683668246.311605,0.000000,23.276439,0.285501,22.485002,0.302612,23.259800,0.271345,19.063425,0.221871,19.417653,0.196073,17.787430,0.314991,19.433306,0.103925,24.394074,0.192588,16.809670,0.224214,19.326271,0.372722,24.000223,0.179569,18.999713,0.336753,18.690444,0.320393,20.438864,-0.069996,18.723500,0.266473,18.687855,0.187781,20.356894,-0.107960,18.906727,0.167055,23.305016,-0.004821,20.032675,-0.158363,17.607238,-0.071183,22.654660,-0.023100,22.197372,-0.077696,19.646339,-0.195601,22.342173,-0.120735,20.296746,-0.287692,20.870266,-0.311509,17.579718,-0.228271,17.807973,-0.247975,25.554875,-0.178164,20.004868,-0.086216,19.387600,-0.104706
3683668246.411731,0.000000,23.054136,0.249457,22.250271,0.249813,22.060986,0.248019,18.969288,0.207405,19.266036,0.181321,17.535778,0.269829,18.945734,0.059062,23.246412,0.160337,16.564662,0.204734,19.085846,0.336648,24.205384,0.122373,18.926035,0.283252,18.513517,0.300356,19.788120,-0.119273,18.559559,0.233477,19.143104,0.170684,18.955125,-0.136138,19.022584,0.127711,23.063926,-0.060765,19.448611,-0.191937,17.066887,-0.056259,22.656093,-0.083870,22.282991,-0.142159,19.546364,-0.264560,22.821442,-0.172251,20.249874,-0.333377,19.811473,-0.366606,17.087068,-0.262263,16.987579,-0.310172,24.714239,-0.203320,19.379595,-0.139902,19.079272,-0.136224
3683668246.512527,0.000000,24.502172,0.385999,23.793620,0.387984,24.853189,0.392506,20.850423,0.338212,21.037421,0.293612,19.188916,0.404756,20.570529,0.213015,25.230856,0.306583,17.793216,0.301934,20.474776,0.451124,25.979181,0.307009,19.637629,0.445295,19.959438,0.412047,21.478790,-0.013994,19.683278,0.347206,19.957409,0.294513,20.931677,-0.015007,20.090179,0.239479,24.494624,0.116361,21.029752,-0.038693,19.049471,0.014155,23.978165,0.056621,23.192884,0.024870,21.393643,-0.117645,24.175724,-0.002692,21.540063,-0.202372,21.670163,-0.204895,18.343108,-0.141810,18.581089,-0.179959,26.227305,-0.079635,20.824128,0.017661,20.569134,-0.021033
3683668246.613742,0.000000,24.484137,0.329373,24.270698,0.375294,24.441899,0.346388,20.613316,0.299972,20.725535,0.268027,18.750964,0.389957,20.054856,0.180198,24.931125,0.277656,17.910148,0.292755,20.547983,0.427157,26.190939,0.237766,20.181054,0.400843,20.581066,0.382743,21.726831,-0.020763,19.547596,0.315004,19.651367,0.248652,20.862497,-0.034762,20.355177,0.230366,24.779371,0.068313,21.524447,-0.088953,18.467810,0.004887,24.137798,0.035128,23.760238,-0.022764,21.520081,-0.142718,24.778245,-0.018514,21.397161,-0.235168,21.892617,-0.250619,18.475702,-0.143968,18.566641,-0.186648,26.707484,-0.113594,21.078095,-0.021586,20.354573,-0.075614
3683668246.713664,0.000000,25.107113,0.386676,24.660147,0.355672,24.608998,0.362667,20.815795,0.290078,21.076700,0.254119,18.740213,0.396677,21.044174,0.172235,24.971962,0.292286,18.042507,0.284546,20.377680,0.426994,26.184193,0.263734,20.005273,0.415107,20.110411,0.393928,21.918465,-0.014815,19.514206,0.316869,19.669676,0.258498,21.473626,-0.035016,20.686827,0.238406,24.889898,0.081830,21.905808,-0.080591,18.711671,0.022514,24.109213,0.045759,23.824334,-0.000414,21.920743,-0.143815,25.197571,-0.007199,22.114924,-0.237799,21.816647,-0.230187,18.803197,-0.187473,19.039319,-0.200503,27.070305,-0.080747,20.942460,-0.024155,21.063397,-0.056547
3683668246.813364,0.000000,23.858709,0.370846,24.364931,0.384990,24.711698,0.357415,21.221554,0.286930,21.148592,0.271430,18.991069,0.375210,21.314465,0.171572,25.066920,0.304425,17.872640,0.263977,20.209330,0.436314,26.140031,0.278108,20.624161,0.393015,20.043830,0.382579,22.048750,-0.034192,19.930377,0.310115,19.889685,0.247249,21.606320,-0.051677,20.732191,0.221817,24.745740,0.113607,22.109191,-0.092397,18.935273,-0.017257,24.400414,0.048634,23.547629,0.013659,21.768349,-0.151600,25.302758,-0.023061,22.490788,-0.232544,22.498938,-0.255080,18.827794,-0.179305,18.878389,-0.211008,27.364647,-0.079359,20.535356,-0.009231,21.021028,-0.072387
3683668246.913139,0.000000,29.554701,0.447292,29.124415,0.443812,28.814798,0.436581,25.332196,0.346858,25.458056,0.311050,22.168115,0.433760,25.376456,0.255578,29.658791,0.355839,21.368041,0.326321,23.855463,0.500415,30.550083,0.326308,23.543187,0.463781,23.305826,0.439474,26.303837,0.027480,23.524079,0.390331,23.330274,0.323552,25.947135,0.012647,24.134789,0.293285,29.943829,0.147059,26.136729,-0.002343,22.285093,0.051931,28.986065,0.118155,28.101900,0.078212,25.980853,-0.083768,29.173476,0.049180,26.459766,-0.157581,26.469006,-0.157690,22.280286,-0.128213,22.240882,-0.170553,31.534630,-0.035609,24.593132,0.027264,24.429387,0.029484
3683668247.013301,0.000000,28.098760,0.408295,27.675490,0.431593,27.491877,0.422226,23.634271,0.327350,24.505042,0.342377,21.583203,0.448239,24.304877,0.244674,28.454331,0.365815,21.072062,0.324221,22.747793,0.470324,30.144428,0.328750,22.698567,0.447620,22.750503,0.417618,25.054824,0.033101,22.459476,0.368982,22.793143,0.294738,25.353750,0.006851,22.441896,0.284593,28.270855,0.156671,25.407236,-0.023988,21.874505,0.055465,27.510073,0.103334,27.864706,0.094972,24.996977,-0.085483,29.065009,0.057207,25.218045,-0.195734,25.857512,-0.197780,20.994437,-0.126768,21.317185,-0.172494,31.570488,-0.026221,23.538879,0.045826,23.607042,-0.004810
3683668247.113212,0.000000,29.304230,0.448686,27.988488,0.409644,28.688904,0.433582,24.618801,0.371200,23.859364,0.320398,21.805535,0.445797,23.655388,0.261043,28.560411,0.351075,20.616640,0.349262,23.169082,0.483569,29.587619,0.355738,22.856535,0.444089,23.224226,0.435322,25.359058,0.036965,22.621843,0.387014,23.233357,0.335432,24.658747,0.010583,23.243559,0.310655,28.628180,0.143139,24.603979,-0.014689,21.490438,0.067707,28.618328,0.096188,27.263937,0.046197,24.728112,-0.130735,28.095367,0.055921,25.395800,-0.157760,25.197211,-0.141954,21.165981,-0.115148,21.273403,-0.143146,31.537501,-0.052677,23.534350,0.004594,23.396117,-0.008441
3683668247.213087,0.000000,27.924702,0.431756,28.091614,0.425992,28.012551,0.406711,23.459176,0.359352,23.874635,0.322773,21.085719,0.463051,23.514955,0.246612,28.643473,0.396167,20.706838,0.344522,23.267976,0.488390,29.372798,0.345185,23.360142,0.462577,23.004379,0.449297,25.300741,0.035998,22.413229,0.400764,22.373720,0.314206,24.592308,0.032985,22.857425,0.279164,27.933516,0.163159,24.850146,0.019276,21.233387,0.080160,26.872303,0.109672,27.173985,0.070363,24.924763,-0.099771,28.672851,0.046258,25.354738,-0.142681,25.237883,-0.160652,20.981753,-0.119011,21.557699,-0.143388,30.492636,0.002541,23.679320,0.022606,24.391034,0.024700
3683668247.312799,0.000000,27.883500,0.457897,27.753239,0.427887,28.134677,0.419813,23.844285,0.356875,24.249806,0.327090,21.894445,0.434719,23.793737,0.239416,28.390704,0.349017,20.934220,0.320662,23.467119,0.489783,30.910413,0.343846,23.507062,0.475501,22.817198,0.446709,25.025012,0.038044,22.912574,0.398110,23.475673,0.333880,24.327455,0.000318,23.792908,0.303675,28.649641,0.139869,25.159694,-0.017454,21.598592,0.054714,28.088666,0.103704,27.940436,0.060261,25.361331,-0.074403,28.385893,0.050133,25.436467,-0.158408,25.191902,-0.175043,21.656447,-0.126628,21.179235,-0.135147,31.389760,-0.048839,23.988513,0.038754,23.770820,0.010314
3683668247.412880,0.000000,28.170392,0.435405,28.656748,0.404655,28.227419,0.382956,23.198688,0.364387,23.230073,0.331562,21.265460,0.473594,22.954541,0.251896,29.517596,0.315006,20.439019,0.393820,23.958779,0.526250,30.205421,0.267427,24.663177,0.477686,24.108475,0.466829,23.412616,0.054096,23.522802,0.381996,23.586820,0.305693,24.244547,0.036053,24.370690,0.296395,27.669052,0.118698,23.585989,0.004875,21.347106,0.122126,27.416896,0.071703,27.003687,0.052882,24.169497,-0.075937,28.091811,-0.008397,24.153618,-0.146142,24.324826,-0.169323,21.527374,-0.065314,21.773028,-0.076871,31.821904,-0.083389,24.881512,0.063405,23.767336,0.024171
